,cM10a,cM12a,cM19a,cM20a,cM2a,cM34a,cM35a,cM3a,cM41a,cM42a,cM42b,cM44b,cM59a,cM59b,cM5a,cM7b,cM8a,cM9b,cS100a,cS103a,cS104a,cS107a,cS108a,cS109a,cS10a,cS113a,cS115a,cS116a,cS11a,cS129a,cS132a,cS142a,cS153a,cS157a,cS15a,cS162a,cS164a,cS165a,cS168a,cS172a,cS178a,cS184a,cS27b,cS28a,cS30a,cS33a,cS35a,cS37a,cS39c,cS45a,cS46a,cS4a,cS51a,cS53a,cS58a,cS60a,cS61a,cS63a,cS65a,cS66a,cS68a,cS6a,cS71a,cS71b,cS72c,cS76a,cS80a,cS83a,cS86a,cS86b,cS87a,cS88a,cS8b,cS91a,cS97a,cS99a,fM10a,fM16a,fM19a,fM21a,fM23b,fM24a,fM27b,fM29a,fM30a,fM31a,fM35a,fM40a,fM41b,fM48a,fM51a,fM54a,fM59a,fM60a,fS100a,fS101a,fS102a,fS10a,fS111a,fS117a,fS11a,fS121a,fS122a,fS128a,fS12a,fS133b,fS139a,fS13a,fS143a,fS144a,fS146a,fS148a,fS149a,fS14a,fS155a,fS157a,fS158a,fS159a,fS165a,fS170a,fS171a,fS174a,fS177a,fS190a,fS191a,fS24a,fS25a,fS34a,fS35a,fS37a,fS39a,fS41a,fS42a,fS46a,fS4a,fS50a,fS54a,fS56a,fS58a,fS62a,fS63b,fS64a,fS6a,fS70a,fS72b,fS73a,fS74a,fS79a,fS80a,fS81a,fS83a,fS84a,fS85a,fS86a,fS92a,fS93a,fS95a,fS97a,fS99a
fS72b,99.629753,98.428772,98.391968,98.374695,98.36171,98.174797,96.629219,98.364883,97.103012,97.104187,98.148773,98.395844,98.28125,98.396515,98.39064,98.38887,98.168228,98.154907,98.373428,96.766022,96.740936,99.485001,98.957428,98.956055,98.361946,98.25174,99.502075,97.212936,98.371292,99.034233,97.265205,98.926041,97.104294,98.903381,96.762283,97.281784,98.946854,97.194702,96.804276,97.266853,97.280167,99.464058,99.484055,98.374855,99.481766,99.477539,96.817627,99.02037,98.512421,96.764038,98.084167,98.271957,97.29483,96.705658,98.329575,98.49382,96.712021,96.748138,98.477753,98.485306,98.476501,98.91008,98.325378,98.178413,97.241341,98.481812,96.790092,97.302231,96.65831,96.788376,98.374252,98.367523,98.90123,96.806213,98.894836,98.267502,98.306023,97.240097,99.47789,98.285698,98.418404,98.320793,98.347656,98.75415,97.205177,98.160469,99.519058,96.793198,96.790817,99.503998,99.489861,98.399475,98.319748,98.365723,98.313637,96.949211,96.975433,97.163521,98.149818,96.746414,97.18927,98.981537,97.216164,97.264633,97.185524,99.042908,98.116455,97.170662,98.915771,98.899353,98.855972,98.105751,98.136536,98.314484,98.278641,99.009369,98.161148,98.174988,98.984245,99.008286,99.005432,98.291153,98.325485,98.289673,99.988251,98.912613,98.328781,98.854523,98.141983,97.14563,97.158112,97.14566,98.133728,97.176147,98.825516,99.993591,99.996407,99.521347,99.016617,97.183838,97.171432,97.169006,98.115356,98.87394,100.0,99.994415,97.139908,99.994972,98.331009,99.991486,96.742599,99.519531,96.852936,96.843071,96.746262,97.182083,98.31884,97.171524,97.173019
fS73a,99.618042,98.411217,98.383743,98.343193,98.352051,98.175385,96.628227,98.373383,97.10173,97.099197,98.150902,98.394447,98.271149,98.362328,98.374718,98.393318,98.191406,98.157608,98.363785,96.726448,96.730255,99.477844,98.981293,98.982903,98.32515,98.251633,99.486664,97.173508,98.353638,99.049156,97.256187,98.925468,97.094749,98.90329,96.727547,97.283653,98.956627,97.161774,96.79348,97.239868,97.270966,99.483826,99.511421,98.380478,99.479279,99.510612,96.832466,99.002907,98.504639,96.772018,98.021698,98.291763,97.274475,96.717422,98.327614,98.50827,96.721802,96.731926,98.52877,98.480286,98.484772,98.923599,98.326736,98.105492,97.195007,98.491379,96.766586,97.276581,96.671036,96.753998,98.357803,98.364677,98.911697,96.791176,98.902725,98.280701,98.295395,97.214615,99.459785,98.280289,98.391708,98.282272,98.344582,98.761337,97.152863,98.137207,99.501549,96.807106,96.787521,99.472153,99.459442,98.39743,98.336807,98.33741,98.323257,96.970924,96.928833,97.201271,98.153946,96.721748,97.206772,98.999229,97.234116,97.241684,97.188766,99.026291,98.128983,97.189713,98.935837,98.910782,98.853958,98.103851,98.135406,98.339523,98.298538,99.016144,98.19696,98.181717,98.982796,99.025665,99.028427,98.336472,98.339493,98.309731,99.994751,98.927422,98.319405,98.851044,98.134682,97.181122,97.175323,97.178146,98.163574,97.192276,98.852798,99.996071,99.994949,99.528091,99.037567,97.210373,97.190308,97.192078,98.135773,98.881905,99.994415,100.0,97.161736,99.99437,98.34211,99.991714,96.736954,99.534157,96.841782,96.833679,96.760574,97.192383,98.342422,97.18763,97.181305
fS74a,97.206848,97.214584,97.172981,97.14637,97.168167,97.013107,96.656433,97.18235,97.392288,97.380791,97.033836,97.167091,97.148117,97.194916,97.193275,97.148071,97.038406,97.002151,97.051544,96.68129,96.62294,97.110626,97.140686,97.140411,97.085373,97.143433,97.129868,97.541176,97.143448,97.155746,99.357674,97.111603,97.860229,97.128258,96.64003,99.352615,97.148071,97.534744,96.700531,99.37468,99.337814,97.189316,97.184372,97.177139,97.208687,97.187103,96.703339,97.170441,97.185883,96.647575,96.996201,97.146278,99.343292,96.665497,96.997467,97.17025,96.626816,96.647141,97.195511,97.153503,97.194405,97.130005,97.011116,97.036072,99.350159,97.202469,96.690224,99.351212,96.801147,96.662201,97.188614,97.184143,97.143784,96.702637,97.107452,97.149124,97.19162,99.33754,97.208954,97.140045,97.165359,97.135323,97.183174,97.115234,97.474167,97.471146,97.202538,96.690582,96.712807,97.197433,97.170464,97.180756,97.160522,97.187683,97.104195,97.605988,97.182579,99.992821,97.468773,96.704216,99.98941,97.135178,97.481026,99.534317,99.997223,97.183533,97.127487,99.992172,97.082352,97.093994,97.071075,97.375984,97.132095,97.146927,97.089684,97.119583,97.034645,97.038338,97.066566,97.054688,97.116409,97.096161,97.121956,97.186501,97.14399,97.197784,97.162254,97.049454,97.410011,99.997597,99.994385,99.994308,97.479324,99.99614,97.060799,97.170578,97.157318,97.242538,97.088211,99.99324,99.996445,99.995338,97.154419,97.123566,97.139908,97.161736,100.0,97.159119,97.135941,97.130844,96.776932,97.226692,96.675873,96.689156,96.681259,99.993965,97.136604,99.995941,99.995659
fS79a,99.64949,98.437714,98.398453,98.368561,98.355835,98.174202,96.619293,98.3685,97.078087,97.079041,98.156685,98.381073,98.291565,98.371422,98.384354,98.399033,98.143318,98.123215,98.379486,96.774055,96.729752,99.454971,98.929474,98.94072,98.348099,98.269669,99.474899,97.176895,98.380142,99.023636,97.251259,98.884605,97.079941,98.861343,96.746658,97.241974,98.929672,97.169327,96.815712,97.228088,97.220688,99.472549,99.470589,98.357162,99.473061,99.482254,96.848,98.972237,98.494247,96.781693,98.080528,98.269554,97.247353,96.684303,98.330635,98.465408,96.718109,96.694962,98.505341,98.478638,98.470802,98.862244,98.34024,98.10762,97.163963,98.471939,96.783272,97.231644,96.648224,96.778831,98.369568,98.348785,98.878616,96.806763,98.868134,98.278809,98.280396,97.22612,99.456154,98.268814,98.404785,98.335037,98.357071,98.736862,97.122421,98.1698,99.446075,96.799469,96.808502,99.475327,99.434723,98.379578,98.355072,98.33548,98.321472,96.96402,96.954536,97.150208,98.15506,96.780731,97.163589,99.015564,97.21669,97.217468,97.189133,99.015411,98.12001,97.167389,98.902168,98.870224,98.815063,98.106979,98.130753,98.296906,98.270859,99.01297,98.150948,98.150238,98.96965,99.008163,99.013504,98.310242,98.308411,98.294327,99.990753,98.902771,98.339905,98.806534,98.105316,97.152344,97.169403,97.155319,98.162941,97.163849,98.791443,99.995346,99.994171,99.494553,99.021187,97.162415,97.148048,97.163879,98.10778,98.851616,99.994972,99.99437,97.159119,100.0,98.321121,99.994629,96.737442,99.501495,96.875519,96.84465,96.703926,97.181458,98.3293,97.135933,97.161255
fS80a,98.284134,99.05024,99.010689,98.99279,98.985344,98.76207,96.69873,99.000397,97.043518,97.082703,98.779175,99.01413,98.852005,99.002319,98.981804,99.030121,98.707581,98.736496,98.876862,96.848297,96.788544,98.348892,98.325089,98.310318,98.870422,98.647278,98.361282,97.186951,98.874252,98.361084,97.162186,98.333336,97.078644,98.306168,96.793922,97.160316,98.326828,97.144791,96.798309,97.156883,97.179054,98.364967,98.389664,99.003479,98.378784,98.386917,96.799271,98.42321,98.685547,96.799805,99.113907,98.623222,97.150146,96.763916,98.853485,98.705467,96.783005,96.831635,98.708229,98.689079,98.686432,98.305222,98.84259,99.126404,97.150558,98.680923,96.767036,97.167358,96.777649,96.795334,98.996384,99.01844,98.314323,96.795807,98.289886,98.645355,98.852844,97.143448,98.393265,98.867035,99.007683,98.719131,98.900291,98.315536,97.152847,98.567619,98.36853,96.781464,96.85083,98.408127,98.367905,99.050659,98.871063,98.903671,99.919563,96.956314,96.981644,97.176643,98.588837,96.822006,97.16687,98.326843,97.110687,97.211655,97.127365,98.365631,98.760025,97.143341,98.346344,98.290558,98.290436,98.568565,98.778748,99.923187,99.942947,98.306122,98.740211,98.746567,98.277199,98.306076,98.267029,99.903183,99.899216,98.917465,98.346085,98.26709,99.994576,98.273499,98.496971,97.135376,97.154442,97.125343,98.567505,97.132095,98.303497,98.338348,98.302818,98.359451,98.307549,97.174881,97.150162,97.163223,98.789215,98.311172,98.331009,98.34211,97.135941,98.321121,100.0,98.307121,96.86525,98.358185,96.845367,96.848518,96.827286,97.130211,99.99202,97.16127,97.14624
fS81a,99.629471,98.411758,98.372803,98.358398,98.370934,98.143219,96.598846,98.360352,97.086792,97.09314,98.138153,98.378479,98.305466,98.40004,98.373878,98.374405,98.148643,98.128448,98.349327,96.738091,96.675674,99.468292,98.954254,98.939789,98.340057,98.249413,99.476089,97.181015,98.335602,99.023071,97.294426,98.893028,97.093155,98.882904,96.752365,97.272324,98.948135,97.184692,96.832726,97.271118,97.252541,99.471069,99.496201,98.381927,99.474213,99.488594,96.84066,98.982719,98.46273,96.787697,98.052399,98.267944,97.25428,96.675003,98.314896,98.480743,96.693542,96.669403,98.462402,98.446411,98.454819,98.869629,98.344009,98.119576,97.194717,98.451019,96.77565,97.27343,96.66362,96.763153,98.347679,98.34552,98.875412,96.824158,98.884842,98.280334,98.283997,97.229454,99.458481,98.299698,98.410217,98.309692,98.332558,98.726105,97.146034,98.18512,99.483337,96.807938,96.806473,99.483429,99.447746,98.378647,98.311432,98.346741,98.299255,96.934067,96.960747,97.13147,98.154709,96.753197,97.189499,98.9617,97.199387,97.216202,97.156487,99.029938,98.087311,97.155151,98.888657,98.884888,98.820206,98.094666,98.097153,98.321632,98.274063,99.01474,98.146454,98.156281,98.982178,98.998459,99.008408,98.300232,98.316101,98.248199,99.987144,98.914116,98.327454,98.851204,98.126396,97.115829,97.155464,97.123779,98.145691,97.144524,98.802078,99.990578,99.993515,99.506264,99.007141,97.150299,97.125854,97.149773,98.097885,98.867813,99.991486,99.991714,97.130844,99.994629,98.307121,100.0,96.706841,99.535065,96.86972,96.847763,96.710495,97.143738,98.322189,97.125137,97.12693
fS83a,96.883896,96.709961,96.704285,96.684898,96.727776,96.73201,98.324554,96.681229,97.262192,97.260368,96.731674,96.672867,96.797661,96.681641,96.637589,96.72435,96.760941,96.746719,96.764832,99.903114,99.792114,96.729828,96.730865,96.760345,96.715454,96.707863,96.74559,97.170036,96.701767,96.730103,96.895935,96.747406,96.775772,96.752502,99.896263,96.911606,96.750656,97.180679,99.376053,96.907578,96.916557,96.739639,96.790894,96.679672,96.756653,96.78978,99.399155,96.794891,96.841095,99.378754,96.601334,96.620499,96.929321,99.783501,96.765648,96.77317,99.77507,99.77919,96.828262,96.797806,96.797516,96.719986,96.733025,96.621239,96.873672,96.761383,99.378006,96.89238,98.375908,99.427307,96.663185,96.671967,96.730431,99.380135,96.715012,96.701981,96.794785,96.870422,96.798813,96.787025,96.649292,96.715744,96.80574,96.710693,97.190628,96.771484,96.792656,99.39418,99.386887,96.794022,96.775497,96.683762,96.811295,96.761734,96.825989,96.476021,97.060074,96.809662,96.730759,99.887657,96.772919,96.722763,97.326843,96.911606,96.755081,96.776657,96.641869,96.757896,96.64959,96.726715,96.674057,96.69577,96.66098,96.831039,96.835785,96.711487,96.724823,96.768555,96.716888,96.684433,96.702072,96.852158,96.842339,96.730804,96.721634,96.672882,96.859062,96.701111,96.779015,96.765152,96.78894,96.753784,96.715973,96.785034,96.725647,96.72554,96.729317,96.793503,96.695747,96.790962,96.764633,96.777962,96.640137,96.708694,96.742599,96.736954,96.776932,96.737442,96.86525,96.706841,100.0,96.792786,99.383224,99.36937,99.796585,96.800232,96.853668,96.781761,96.785881
fS84a,99.458862,98.370338,98.370956,98.356049,98.349823,98.326508,96.710861,98.325676,97.124283,97.122307,98.318901,98.369354,98.366745,98.350441,98.34124,98.380226,98.331039,98.3088,98.387314,96.830589,96.762985,99.493118,99.038689,99.045532,98.317032,98.289703,99.511604,97.315033,98.345551,99.062347,97.248825,98.998718,97.281418,99.016357,96.820526,97.238464,99.027267,97.272308,96.76358,97.265167,97.242012,99.465225,99.510391,98.357086,99.50074,99.495667,96.768951,98.985489,98.532272,96.76886,98.216339,98.288315,97.270157,96.793236,98.363297,98.525696,96.764183,96.781082,98.549065,98.524094,98.544296,99.012047,98.347229,98.259354,97.246536,98.53006,96.790009,97.249245,96.731857,96.773201,98.337616,98.31636,99.015701,96.773834,99.029297,98.341873,98.301453,97.220963,99.505951,98.365906,98.365036,98.352356,98.371948,98.926689,97.300529,98.104233,99.473198,96.776299,96.799393,99.493591,99.483192,98.362915,98.352036,98.365845,98.35923,97.128319,97.078156,97.262604,98.105003,96.82312,97.215775,99.063263,97.20018,97.323341,97.235031,99.025604,98.226318,97.243576,99.091034,99.008179,98.996201,98.07769,98.244919,98.359032,98.359787,99.089287,98.318207,98.355896,99.098434,99.092125,99.104721,98.342941,98.336288,98.348434,99.537369,99.04068,98.366989,99.020134,98.031631,97.227394,97.212296,97.238144,98.105789,97.250298,98.979408,99.545479,99.536911,99.997803,99.105362,97.240356,97.265106,97.244858,98.23452,99.02681,99.519531,99.534157,97.226692,99.501495,98.358185,99.535065,96.792786,100.0,96.817017,96.779526,96.796112,97.239471,98.381882,97.246002,97.254364
fS85a,96.801804,96.776886,96.732819,96.739822,96.75,96.732025,98.322182,96.741951,97.203285,97.245506,96.736862,96.75827,96.717918,96.758865,96.715515,96.72393,96.743362,96.708145,96.879425,99.385422,99.424644,96.683411,96.758408,96.784241,96.715118,96.753021,96.728317,97.135506,96.700806,96.758057,96.927689,96.705429,96.715698,96.706177,99.377808,96.926865,96.784195,97.10228,99.874161,96.932617,96.967445,96.743515,96.712898,96.761795,96.728226,96.711349,99.787155,96.772675,96.724197,99.826065,96.689545,96.707085,96.952515,99.434822,96.86367,96.719009,99.418915,99.418442,96.732162,96.701401,96.707787,96.679176,96.845558,96.704948,96.906067,96.669983,99.856239,96.969009,98.266068,99.716362,96.744003,96.74881,96.699577,99.871346,96.702484,96.724426,96.758286,96.942154,96.682022,96.703094,96.743507,96.754036,96.911934,96.731468,97.090057,96.792023,96.724785,99.849777,99.84874,96.708374,96.705917,96.740768,96.868324,96.867813,96.812294,96.533867,96.916687,96.688812,96.694817,99.360641,96.662018,96.758049,97.193314,96.726883,96.687271,96.790291,96.710281,96.67067,96.661499,96.690826,96.663574,96.722366,96.684799,96.829239,96.799927,96.679222,96.728142,96.749939,96.690521,96.647202,96.665573,96.802635,96.852676,96.769485,96.851059,96.654617,96.800049,96.663986,96.804108,96.674057,96.701645,96.686569,96.689423,96.701477,96.681473,96.856377,96.858856,96.757225,96.668335,96.686554,96.704788,96.664459,96.668533,96.682159,96.852936,96.841782,96.675873,96.875519,96.845367,96.86972,99.383224,96.817017,100.0,99.996979,99.421509,96.709122,96.808571,96.685249,96.703461
fS86a,96.780426,96.779572,96.72905,96.731033,96.774139,96.721085,98.317001,96.749023,97.240952,97.229568,96.727158,96.748856,96.737343,96.773529,96.739944,96.738762,96.727737,96.706177,96.857193,99.368332,99.424294,96.673004,96.76619,96.776901,96.718544,96.732635,96.681732,97.154404,96.721146,96.763596,96.940857,96.708405,96.674057,96.707947,99.355453,96.925842,96.790352,97.114326,99.873146,96.949005,96.939392,96.726295,96.699966,96.771591,96.730896,96.70871,99.795593,96.762825,96.711746,99.818474,96.680038,96.671654,96.949135,99.42511,96.842194,96.725883,99.446594,99.425331,96.721878,96.707413,96.694092,96.6828,96.82283,96.7314,96.880196,96.667542,99.856201,96.962662,98.280334,99.732147,96.72998,96.759933,96.705582,99.869965,96.6922,96.734901,96.783081,96.898972,96.703629,96.744461,96.73288,96.745499,96.878098,96.726212,97.120659,96.791061,96.723297,99.844742,99.850845,96.705605,96.715775,96.738434,96.843445,96.844696,96.845634,96.541229,96.925133,96.677132,96.714333,99.348778,96.682159,96.759308,97.22715,96.745369,96.691956,96.804558,96.706161,96.666504,96.650551,96.68158,96.665756,96.723709,96.674263,96.814598,96.834503,96.680382,96.719131,96.731873,96.694443,96.67173,96.660385,96.83046,96.843704,96.777779,96.825539,96.664993,96.823448,96.69043,96.81884,96.688675,96.713715,96.676987,96.689453,96.72113,96.717148,96.834007,96.850021,96.729584,96.67765,96.695992,96.705101,96.680138,96.662781,96.713837,96.843071,96.833679,96.689156,96.84465,96.848518,96.847763,99.36937,96.779526,99.996979,100.0,99.427628,96.727402,96.831543,96.675423,96.715866
fS92a,96.847488,96.838028,96.829544,96.85643,96.864182,96.720795,98.375519,96.859756,97.240036,97.25322,96.678589,96.848976,96.703644,96.859856,96.853775,96.862686,96.712433,96.696564,96.781143,99.787331,99.98938,96.759918,96.764023,96.761307,96.671402,96.677002,96.783318,97.201477,96.679962,96.784683,96.877548,96.72493,96.731155,96.70993,99.772049,96.88855,96.793488,97.132271,99.409958,96.891922,96.877701,96.801247,96.788818,96.805969,96.77536,96.761414,99.383614,96.727081,96.758316,99.42543,96.625,96.68985,96.89077,99.994629,96.728638,96.743332,99.992599,99.991959,96.760208,96.746094,96.763824,96.715408,96.749161,96.677307,96.797058,96.751633,99.401291,96.86911,98.278809,99.423729,96.794525,96.782272,96.712265,99.436722,96.713875,96.669174,96.751877,96.848068,96.765457,96.72303,96.845108,96.738319,96.810349,96.664429,97.088867,96.789871,96.801102,99.441849,99.439575,96.785614,96.769363,96.865555,96.785034,96.823097,96.901596,96.578278,97.018478,96.721466,96.724243,99.773918,96.686607,96.784271,97.172592,96.794014,96.694992,96.813263,96.669739,96.68174,96.729919,96.680969,96.674179,96.738449,96.681747,96.871521,96.856873,96.73909,96.697586,96.716362,96.737511,96.717331,96.732147,96.857498,96.858284,96.733818,96.723236,96.66362,96.828247,96.684601,96.768471,96.697281,96.704506,96.702637,96.770668,96.71682,96.676712,96.729416,96.723465,96.816803,96.712555,96.698425,96.719215,96.694275,96.688095,96.709824,96.746262,96.760574,96.681259,96.703926,96.827286,96.710495,99.796585,96.796112,99.421509,99.427628,100.0,96.691086,96.829163,96.695053,96.696167
fS93a,97.165054,97.201752,97.163155,97.143547,97.127182,97.02018,96.681435,97.164421,97.382309,97.403183,97.049904,97.149689,97.145477,97.181641,97.168472,97.136215,97.018036,97.016586,97.070816,96.723557,96.678452,97.125946,97.154831,97.160324,97.085602,97.162827,97.172218,97.539856,97.133057,97.182449,99.404999,97.181137,97.827377,97.163414,96.667892,99.384224,97.159149,97.528358,96.733421,99.394463,99.373749,97.214462,97.203873,97.157059,97.199326,97.177681,96.726151,97.195511,97.196075,96.684845,96.984444,97.15377,99.373917,96.657013,97.044525,97.200432,96.675232,96.693016,97.199844,97.207565,97.219681,97.18824,97.060211,97.040604,99.382851,97.20607,96.714424,99.376328,96.846741,96.69558,97.192032,97.160339,97.195175,96.719147,97.154953,97.147842,97.160629,99.371384,97.191795,97.118523,97.173744,97.120667,97.205383,97.147324,97.487213,97.480835,97.217667,96.713638,96.727142,97.18988,97.186111,97.15255,97.19767,97.202515,97.139778,97.595352,97.162987,99.996849,97.47612,96.697418,99.99485,97.148254,97.450653,99.55629,99.997688,97.178833,97.132874,99.996109,97.107849,97.132584,97.112518,97.372726,97.160774,97.108551,97.10022,97.107925,97.030334,97.039795,97.091583,97.07505,97.119415,97.110672,97.118988,97.182297,97.167282,97.22049,97.170456,97.138199,97.427094,99.997269,99.995544,99.995911,97.482094,99.994164,97.125092,97.190529,97.179062,97.261673,97.120438,99.996674,99.993713,99.994713,97.178375,97.136009,97.182083,97.192383,99.993965,97.181458,97.130211,97.143738,96.800232,97.239471,96.709122,96.727402,96.691086,100.0,97.096649,99.993561,99.996323
fS95a,98.270241,99.049278,99.032936,99.011597,99.005707,98.714844,96.74205,98.99173,97.058838,97.095642,98.722481,99.009262,98.86525,98.983002,98.976204,99.024612,98.70195,98.691948,98.914307,96.809525,96.7836,98.334518,98.31105,98.282974,98.867264,98.651596,98.340027,97.207436,98.868454,98.33374,97.144409,98.336929,97.101822,98.328644,96.765564,97.16214,98.303345,97.158279,96.771866,97.160149,97.166595,98.363113,98.373749,99.012054,98.382683,98.392731,96.778976,98.429527,98.707184,96.781662,99.152939,98.619766,97.153488,96.770935,98.894348,98.734741,96.770844,96.815018,98.72554,98.697807,98.720871,98.358612,98.87693,99.183762,97.131332,98.702911,96.77652,97.15416,96.766449,96.754707,99.019432,99.039528,98.320518,96.755295,98.280426,98.652512,98.89502,97.134369,98.375839,98.881943,99.01857,98.714989,98.908707,98.281883,97.14444,98.561707,98.350258,96.787704,96.837311,98.391586,98.366074,99.040504,98.914169,98.949738,99.914932,96.960037,97.010727,97.155762,98.561172,96.82457,97.142929,98.301727,97.103027,97.220856,97.114761,98.371254,98.762222,97.118355,98.30687,98.297424,98.28244,98.55983,98.767426,99.913376,99.926971,98.285065,98.723877,98.717316,98.252762,98.284897,98.239197,99.903885,99.896469,98.962807,98.340446,98.252899,99.992111,98.283615,98.494484,97.13092,97.156868,97.140762,98.555702,97.143417,98.299728,98.33342,98.316971,98.362335,98.286789,97.168076,97.116142,97.147545,98.761726,98.307114,98.31884,98.342422,97.136604,98.3293,99.99202,98.322189,96.853668,98.381882,96.808571,96.831543,96.829163,97.096649,100.0,97.15799,97.141006
